source,target,source_genesymbol,target_genesymbol,resource
Q8N145,Q16623,LGI3,STX1A,consensus
Q8N135,Q9P0K1,LGI4,ADAM22,consensus
P02788,Q86VZ4,LTF,LRP11,consensus
O95711,Q99467,LY86,CD180,consensus
P21941,P05556,MATN1,ITGB1,consensus
Q02817,O95994,MUC2,AGR2,consensus
P24844,Q07108,MYL9,CD69,consensus
Q99972,Q9UP38,MYOC,FZD1,consensus
P23515,P20333,OMG,TNFRSF1B,consensus
Q9BQ51,Q6NW40,PDCD1LG2,RGMB,consensus
P04070,Q02763,PROC,TEK,consensus
P48651,Q6NYC1,PTDSS1,JMJD6,consensus
P48651,Q8WTV0,PTDSS1,SCARB1,consensus
Q9NQC3,O95136,RTN4,S1PR2,consensus
P36955,Q8IUK5,SERPINF1,PLXDC1,consensus
P05155,Q07954,SERPING1,LRP1,consensus
Q9UHV2,P10275,SERTAD1,AR,consensus
P03973,O15162,SLPI,PLSCR1,consensus
Q5JU69,P06576,TOR2A,ATP5F1B,consensus
Q96DA0,Q9Y2C9,ZG16B,TLR6,consensus
P21754,P36544,ZP3,CHRNA7,consensus
P0DP23,Q13507,CALM1,TRPC3,consensus
P60903,Q9H1D0,S100A10,TRPV6,consensus
Q13158,P25445,FADD,FAS,consensus
Q13158,Q15628,FADD,TRADD,consensus
Q13361,P46531,MFAP5,NOTCH1,consensus
Q9NYA4,P84022,MTMR4,SMAD3,consensus
P0DP23,Q15746,CALM1,MYLK,consensus
P0DP24,Q15746,CALM2,MYLK,consensus
P0DP25,Q15746,CALM3,MYLK,consensus
P0DP23,Q9H1R3,CALM1,MYLK2,consensus
P0DP24,Q9H1R3,CALM2,MYLK2,consensus
P0DP25,Q9H1R3,CALM3,MYLK2,consensus
P0DP23,P54750,CALM1,PDE1A,consensus
P0DP24,P54750,CALM2,PDE1A,consensus
P0DP25,P54750,CALM3,PDE1A,consensus
P0DP23,Q01064,CALM1,PDE1B,consensus
P0DP24,Q01064,CALM2,PDE1B,consensus
P0DP25,Q01064,CALM3,PDE1B,consensus
P0DP23,Q14123,CALM1,PDE1C,consensus
P0DP24,Q14123,CALM2,PDE1C,consensus
P0DP25,Q14123,CALM3,PDE1C,consensus
P63092,Q08828,GNAS,ADCY1,consensus
P0DP25,Q14831,CALM3,GRM7,consensus
P0DP23,Q14831,CALM1,GRM7,consensus
P0DP24,Q14831,CALM2,GRM7,consensus
Q9NWZ3,O00206,IRAK4,TLR4,consensus
Q96KG7,O95477,MEGF10,ABCA1,consensus
Q9Y490,P05106,TLN1,ITGB3,consensus
Q9Y490,P18084,TLN1,ITGB5,consensus
P02746,Q07021,C1QB,C1QBP,consensus
P09429,Q15109,HMGB1,AGER,consensus
Q5JWF2,P13945,GNAS,ADRB3,consensus
P02647,O95477,APOA1,ABCA1,consensus
P09211,P00533,GSTP1,EGFR,consensus
P0DP24,P00533,CALM2,EGFR,consensus
P0DP25,P00533,CALM3,EGFR,consensus
P0DP23,P06213,CALM1,INSR,consensus
P0DP24,P06213,CALM2,INSR,consensus
P0DP25,P06213,CALM3,INSR,consensus
P09429,O00206,HMGB1,TLR4,consensus
Q5JWF2,P50406,GNAS,HTR6,consensus
P04114,P55157,APOB,MTTP,consensus
Q9BX66,P06213,SORBS1,INSR,consensus
Q13352,P18084,ITGB3BP,ITGB5,consensus
Q13352,P05106,ITGB3BP,ITGB3,consensus
Q9NRV9,P08913,HEBP1,ADRA2A,consensus
Q9NRV9,P48039,HEBP1,MTNR1A,consensus
Q9NRV9,Q14831,HEBP1,GRM7,consensus
P18206,P18084,VCL,ITGB5,consensus
P18206,Q9UM73,VCL,ALK,consensus
O43921,Q5JZY3,EFNA2,EPHA10,consensus
P20062,P98164,TCN2,LRP2,consensus
P20062,P21554,TCN2,CNR1,consensus
P01033,P21802,TIMP1,FGFR2,consensus
P08253,P16284,MMP2,PECAM1,consensus
P08253,P41597,MMP2,CCR2,consensus
P08253,P11362,MMP2,FGFR1,consensus
P00750,P11215,PLAT,ITGAM,consensus
P01137,P84022,TGFB1,SMAD3,consensus
P01137,Q03135,TGFB1,CAV1,consensus
P43490,P29274,NAMPT,ADORA2A,consensus
P05121,Q03405,SERPINE1,PLAUR,consensus
P05121,P18084,SERPINE1,ITGB5,consensus
P01031,P08913,C5,ADRA2A,consensus
P01031,P48039,C5,MTNR1A,consensus
P01031,Q14831,C5,GRM7,consensus
Q14242,Q96AP7,SELPLG,ESAM,consensus
P10767,P31431,FGF6,SDC4,consensus
P16520,P36897,GNB3,TGFBR1,consensus
P16520,O75899,GNB3,GABBR2,consensus
P02788,P02786,LTF,TFRC,consensus
P04196,P04626,HRG,ERBB2,consensus
P04196,P21860,HRG,ERBB3,consensus
P10646,P31431,TFPI,SDC4,consensus
P10646,P13726,TFPI,F3,consensus
P04114,P30988,APOB,CALCR,consensus
P04070,P11215,PROC,ITGAM,consensus
Q9GZV9,P78562,FGF23,PHEX,consensus
P50591,Q13546,TNFSF10,RIPK1,consensus
P28161,Q92736,GSTM2,RYR2,consensus
P08476,P84022,INHBA,SMAD3,consensus
P19957,O14939,PI3,PLD2,consensus
O95274,O95994,LYPD3,AGR2,consensus
P12644,Q6ZVN8,BMP4,HJV,consensus
O60542,O60609,PSPN,GFRA3,consensus
P41273,Q12933,TNFSF9,TRAF2,consensus
P32970,O14836,CD70,TNFRSF13B,consensus
P01024,P48039,C3,MTNR1A,consensus
P01024,Q14831,C3,GRM7,consensus
P01024,P08913,C3,ADRA2A,consensus
P01024,P13164,C3,IFITM1,consensus
P01024,P60033,C3,CD81,consensus
P27539,P84022,GDF1,SMAD3,consensus
P17752,P34969,TPH1,HTR7,consensus
P17752,P08908,TPH1,HTR1A,consensus
P17752,P30939,TPH1,HTR1F,consensus
P17752,P28221,TPH1,HTR1D,consensus
P17752,P28335,TPH1,HTR2C,consensus
P17752,Q13639,TPH1,HTR4,consensus
P17752,P50406,TPH1,HTR6,consensus
P17752,P28222,TPH1,HTR1B,consensus
P17752,P28223,TPH1,HTR2A,consensus
P17752,P41595,TPH1,HTR2B,consensus
P17752,P47898,TPH1,HTR5A,consensus
P17752,P28566,TPH1,HTR1E,consensus
P49257,Q8NI22,LMAN1,MCFD2,consensus
P02649,P43681,APOE,CHRNA4,consensus
P02649,O95477,APOE,ABCA1,consensus
O14594,P19022,NCAN,CDH2,consensus
O14594,O75056,NCAN,SDC3,consensus
P02741,P17927,CRP,CR1,consensus
P19883,Q6ZVN8,FST,HJV,consensus
P0CG37,P84022,CFC1,SMAD3,consensus
P0CG37,P36896,CFC1,ACVR1B,consensus
Q96RS0,P19793,TGS1,RXRA,consensus
P09237,P18827,MMP7,SDC1,consensus
O14672,Q14956,ADAM10,GPNMB,consensus
O14672,P62079,ADAM10,TSPAN5,consensus
O14672,Q9BY67,ADAM10,CADM1,consensus
O14672,Q8NG11,ADAM10,TSPAN14,consensus
P61626,P20701,LYZ,ITGAL,consensus
Q9UQ26,O95477,RIMS2,ABCA1,consensus
P16035,P16070,TIMP2,CD44,consensus
O94887,P51805,FARP2,PLXNA3,consensus
O94887,Q9UIW2,FARP2,PLXNA1,consensus
O94887,O75051,FARP2,PLXNA2,consensus
O94887,Q9HCM2,FARP2,PLXNA4,consensus
Q13753,P48509,LAMC2,CD151,consensus
P41221,Q9ULK5,WNT5A,VANGL2,consensus
P05362,Q03135,ICAM1,CAV1,consensus
Q10588,Q03135,BST1,CAV1,consensus
P24821,P31431,TNC,SDC4,consensus
P01133,Q03135,EGF,CAV1,consensus
P01133,Q9NX52,EGF,RHBDL2,consensus
P47972,O95502,NPTX2,NPTXR,consensus
Q99965,P21926,ADAM2,CD9,consensus
P35625,P16070,TIMP3,CD44,consensus
P35625,P08581,TIMP3,MET,consensus
P19113,P35367,HDC,HRH1,consensus
P19113,P25021,HDC,HRH2,consensus
P19113,Q9Y5N1,HDC,HRH3,consensus
Q9P2M7,P37173,CGN,TGFBR2,consensus
Q9P2M7,Q16625,CGN,OCLN,consensus
Q9P2M7,P36897,CGN,TGFBR1,consensus
P0DP24,O43525,CALM2,KCNQ3,consensus
P0DP24,Q9NR82,CALM2,KCNQ5,consensus
P0DP24,P40145,CALM2,ADCY8,consensus
P0DP24,Q9HCN6,CALM2,GP6,consensus
P0DP24,Q9Y5Y9,CALM2,SCN10A,consensus
P0DP24,Q8IY26,CALM2,PLPP6,consensus
P0DP24,Q13520,CALM2,AQP6,consensus
P0DP24,P41594,CALM2,GRM5,consensus
P0DP24,P29972,CALM2,AQP1,consensus
P0DP24,P35499,CALM2,SCN4A,consensus
Q9NUP9,O95477,LIN7C,ABCA1,consensus
Q9NUP9,P48050,LIN7C,KCNJ4,consensus
Q14116,O95998,IL18,IL18BP,consensus
P09417,O75923,QDPR,DYSF,consensus
Q07326,P17948,PIGF,FLT1,consensus
O15072,Q6UXH8,ADAMTS3,CCBE1,consensus
Q96S42,P84022,NODAL,SMAD3,consensus
P12273,P55064,PIP,AQP5,consensus
P0DP25,O43525,CALM3,KCNQ3,consensus
P0DP25,Q9NR82,CALM3,KCNQ5,consensus
P0DP25,P03372,CALM3,ESR1,consensus
P0DP25,Q92736,CALM3,RYR2,consensus
P0DP25,Q9HCN6,CALM3,GP6,consensus
P0DP25,Q9Y5Y9,CALM3,SCN10A,consensus
P0DP25,Q13520,CALM3,AQP6,consensus
P0DP25,P41594,CALM3,GRM5,consensus
P0DP25,P10275,CALM3,AR,consensus
P0DP25,P29972,CALM3,AQP1,consensus
P0DP25,P35499,CALM3,SCN4A,consensus
Q03403,Q6W4X9,TFF2,MUC6,consensus
P04155,P98088,TFF1,MUC5AC,consensus
P04271,Q15109,S100B,AGER,consensus
P23297,Q9HCF6,S100A1,TRPM3,consensus
P23297,Q92736,S100A1,RYR2,consensus
P23297,P21817,S100A1,RYR1,consensus
P23297,O00206,S100A1,TLR4,consensus
P23297,Q15109,S100A1,AGER,consensus
Q9H2A7,Q14831,CXCL16,GRM7,consensus
Q9H2A7,P48039,CXCL16,MTNR1A,consensus
Q92914,P21802,FGF11,FGFR2,consensus
Q92914,P11362,FGF11,FGFR1,consensus
O15511,P07550,ARPC5,ADRB2,consensus
O15511,P01130,ARPC5,LDLR,consensus
P09529,P84022,INHBB,SMAD3,consensus
P13385,P84022,TDGF1,SMAD3,consensus
P49913,Q99572,CAMP,P2RX7,consensus
P00995,Q8IZ57,SPINK1,NRSN1,consensus
Q01469,P19793,FABP5,RXRA,consensus
Q15465,Q9NQ36,SHH,SCUBE2,consensus
P62330,Q13393,ARF6,PLD1,consensus
P62330,Q8IYB5,ARF6,SMAP1,consensus
P14625,Q9NR96,HSP90B1,TLR9,consensus
P14625,Q9NYK1,HSP90B1,TLR7,consensus
P14625,O00206,HSP90B1,TLR4,consensus
P14625,Q15399,HSP90B1,TLR1,consensus
Q9BY76,Q8IV16,ANGPTL4,GPIHBP1,consensus
Q13158,O95477,FADD,ABCA1,consensus
Q14005,Q13224,IL16,GRIN2B,consensus
Q14005,P48050,IL16,KCNJ4,consensus
Q14005,Q12879,IL16,GRIN2A,consensus
P34932,O00206,HSPA4,TLR4,consensus
P02675,P05106,FGB,ITGB3,consensus
P02671,Q03405,FGA,PLAUR,consensus
P02671,P33151,FGA,CDH5,consensus
P02671,Q13349,FGA,ITGAD,consensus
Q15818,O95502,NPTX1,NPTXR,consensus
Q6NW40,Q6ZVN8,RGMB,HJV,consensus
Q6NW40,Q13873,RGMB,BMPR2,consensus
Q6NW40,O00238,RGMB,BMPR1B,consensus
P00734,P13224,F2,GP1BB,consensus
P06858,P16070,LPL,CD44,consensus
O95967,P29972,EFEMP2,AQP1,consensus
O95967,Q9NRQ2,EFEMP2,PLSCR4,consensus
P04899,Q9H228,GNAI2,S1PR5,consensus
P04899,Q99500,GNAI2,S1PR3,consensus
P04899,Q8IZJ1,GNAI2,UNC5B,consensus
P04899,Q92729,GNAI2,PTPRU,consensus
P04899,P49682,GNAI2,CXCR3,consensus
P04899,P24530,GNAI2,EDNRB,consensus
P04899,P14416,GNAI2,DRD2,consensus
P04899,P51828,GNAI2,ADCY7,consensus
Q6RW13,P63244,AGTRAP,RACK1,consensus
P14618,P16070,PKM,CD44,consensus
P08519,Q92633,LPA,LPAR1,consensus
P03956,P16070,MMP1,CD44,consensus
O96014,A4D1S0,WNT11,KLRG2,consensus
P49768,P16070,PSEN1,CD44,consensus
P21810,Q15399,BGN,TLR1,consensus
Q8IYV9,P21926,IZUMO1,CD9,consensus
Q8IYV9,A6ND01,IZUMO1,IZUMO1R,consensus
P07237,P55157,P4HB,MTTP,consensus
P07900,P05106,HSP90AA1,ITGB3,consensus
P02679,P05106,FGG,ITGB3,consensus
Q9NQC3,P29033,RTN4,GJB2,consensus
Q13316,P78562,DMP1,PHEX,consensus
P56706,Q9Y3A6,WNT7B,TMED5,consensus
Q14773,Q02094,ICAM4,RHAG,consensus
P09429,Q9NR96,HMGB1,TLR9,consensus
P09429,P61073,HMGB1,CXCR4,consensus
P09429,Q86VB7,HMGB1,CD163,consensus
P02751,P27487,FN1,DPP4,consensus
P39060,P05106,COL18A1,ITGB3,consensus
P0DP23,O43525,CALM1,KCNQ3,consensus
P0DP23,Q14832,CALM1,GRM3,consensus
P0DP23,P30988,CALM1,CALCR,consensus
P0DP23,Q14833,CALM1,GRM4,consensus
P0DP23,P34998,CALM1,CRHR1,consensus
P0DP23,O75330,CALM1,HMMR,consensus
P0DP23,P41586,CALM1,ADCYAP1R1,consensus
P0DP23,P35372,CALM1,OPRM1,consensus
P0DP23,Q92736,CALM1,RYR2,consensus
P0DP23,P43220,CALM1,GLP1R,consensus
P0DP23,Q9Y5Y9,CALM1,SCN10A,consensus
P0DP23,Q13520,CALM1,AQP6,consensus
P0DP23,P18433,CALM1,PTPRA,consensus
P0DP23,P35499,CALM1,SCN4A,consensus
O95754,O60462,SEMA4F,NRP2,consensus
Q99259,Q14833,GAD1,GRM4,consensus
P19823,P12319,ITIH2,FCER1A,consensus
P10082,P27487,PYY,DPP4,consensus
P21980,P13612,TGM2,ITGA4,consensus
P21980,P21731,TGM2,TBXA2R,consensus
P35354,P09917,PTGS2,ALOX5,consensus
P52797,O15197,EFNA3,EPHB6,consensus
P52797,Q5JZY3,EFNA3,EPHA10,consensus
P01138,Q8NER1,NGF,TRPV1,consensus
P01138,Q9Y5V3,NGF,MAGED1,consensus
P01138,Q00994,NGF,BEX3,consensus
P29965,Q13114,CD40LG,TRAF3,consensus
P63092,P43220,GNAS,GLP1R,consensus
P63092,P51828,GNAS,ADCY7,consensus
P14780,P11215,MMP9,ITGAM,consensus
P14780,O95980,MMP9,RECK,consensus
Q13813,P18433,SPTAN1,PTPRA,consensus
P00749,P11215,PLAU,ITGAM,consensus
P00749,P98155,PLAU,VLDLR,consensus
P00749,P05556,PLAU,ITGB1,consensus
P00742,P11215,F10,ITGAM,consensus
Q92915,P21802,FGF14,FGFR2,consensus
Q92915,P11362,FGF14,FGFR1,consensus
P61160,P01130,ACTR2,LDLR,consensus
P04278,O14493,SHBG,CLDN4,consensus
Q13751,P48509,LAMB3,CD151,consensus
O00182,Q15758,LGALS9,SLC1A5,consensus
Q9BQ51,Q16342,PDCD1LG2,PDCD2,consensus
O60469,P43146,DSCAM,DCC,consensus
P02787,Q30201,TF,HFE,consensus
P29350,Q8TDQ1,PTPN6,CD300LF,consensus
Q9BXJ0,Q9BY79,C1QTNF5,MFRP,consensus
P11142,P01130,HSPA8,LDLR,consensus
P60903,P13569,S100A10,CFTR,consensus
Q9UPX8,P13569,SHANK2,CFTR,consensus
P00749,P26006,PLAU,ITGA3,consensus
O00214,P26006,LGALS8,ITGA3,consensus
P39060,P26006,COL18A1,ITGA3,consensus
P03973,P01730,SLPI,CD4,consensus
P0DP23,P47872,CALM1,SCTR,consensus
P32970,Q02223,CD70,TNFRSF17,consensus
P0DP24,P51787,CALM2,KCNQ1,consensus
P27482,P51787,CALML3,KCNQ1,consensus
P0DP23,P51787,CALM1,KCNQ1,consensus
P0DP25,P51787,CALM3,KCNQ1,consensus
Q9NQC3,P08138,RTN4,NGFR,consensus
P23515,P08138,OMG,NGFR,consensus
Q92520,P23416,FAM3C,GLRA2,consensus
Q86UR5,Q9P2U7,RIMS1,SLC17A7,consensus
P07288,P19235,KLK3,EPOR,consensus
P05109,Q07108,S100A8,CD69,consensus
O43927,P41143,CXCL13,OPRD1,consensus
P0CG37,P27037,CFC1,ACVR2A,consensus
P51654,Q07954,GPC3,LRP1,consensus
P14625,Q07954,HSP90B1,LRP1,consensus
P00748,Q9NPY3,F12,CD93,consensus
P04899,O95977,GNAI2,S1PR4,consensus
P23510,Q12933,TNFSF4,TRAF2,consensus
P01375,Q12933,TNF,TRAF2,consensus
Q13158,Q12933,FADD,TRAF2,consensus
P09211,Q12933,GSTP1,TRAF2,consensus
O75596,Q8IUN9,CLEC3A,CLEC10A,consensus
Q8NBP7,Q99523,PCSK9,SORT1,consensus
P07602,Q99523,PSAP,SORT1,consensus
P01138,Q9ULH0,NGF,KIDINS220,consensus
P19113,Q9H3N8,HDC,HRH4,consensus
P25391,P21589,LAMA1,NT5E,consensus
P0DP23,P30301,CALM1,MIP,consensus
P01374,Q13546,LTA,RIPK1,consensus
P08571,Q13546,CD14,RIPK1,consensus
P09429,O60603,HMGB1,TLR2,consensus
P14625,O60603,HSP90B1,TLR2,consensus
O95389,Q92673,CCN6,SORL1,consensus
P21741,Q92673,MDK,SORL1,consensus
P42127,O60291,ASIP,MGRN1,consensus
P0DP23,O95838,CALM1,GLP2R,consensus
P0DP24,Q9UL62,CALM2,TRPC5,consensus
P0DP23,Q9UL62,CALM1,TRPC5,consensus
P0DP25,Q9UL62,CALM3,TRPC5,consensus
P0DP23,O15554,CALM1,KCNN4,consensus
P01133,O14939,EGF,PLD2,consensus
P54108,P04217,CRISP3,A1BG,consensus
P0DMV8,O15399,HSPA1A,GRIN2D,consensus
O15511,P98164,ARPC5,LRP2,consensus
P51654,P98164,GPC3,LRP2,consensus
O60494,P98164,CUBN,LRP2,consensus
P11142,P98164,HSPA8,LRP2,consensus
P61160,P98164,ACTR2,LRP2,consensus
P01008,P35052,SERPINC1,GPC1,consensus
P21980,Q13797,TGM2,ITGA9,consensus
P01019,Q07075,AGT,ENPEP,consensus
P0DP24,Q13936,CALM2,CACNA1C,consensus
P13591,Q13936,NCAM1,CACNA1C,consensus
Q86UR5,Q13936,RIMS1,CACNA1C,consensus
P0DP23,Q13936,CALM1,CACNA1C,consensus
P0DP25,Q13936,CALM3,CACNA1C,consensus
P11684,Q6UX01,SCGB1A1,LMBR1L,consensus
P49913,P08069,CAMP,IGF1R,consensus
P14625,P07306,HSP90B1,ASGR1,consensus
P14625,P04626,HSP90B1,ERBB2,consensus
P07900,P04626,HSP90AA1,ERBB2,consensus
P14780,P17181,MMP9,IFNAR1,consensus
Q06124,Q96PJ5,PTPN11,FCRL4,consensus
P29350,Q96PJ5,PTPN6,FCRL4,consensus
P0DP23,P49190,CALM1,PTH2R,consensus
Q99748,O60609,NRTN,GFRA3,consensus
P39905,O60609,GDNF,GFRA3,consensus
P49913,P00533,CAMP,EGFR,consensus
P26441,P00533,CNTF,EGFR,consensus
P0DP23,P28335,CALM1,HTR2C,consensus
Q96CW9,Q9HCJ2,NTNG2,LRRC4C,consensus
O43278,Q9Y5Y6,SPINT1,ST14,consensus
Q9H2A7,P08913,CXCL16,ADRA2A,consensus
Q9BX66,P56199,SORBS1,ITGA1,consensus
P35555,P18564,FBN1,ITGB6,consensus
P35247,Q9Y6Y9,SFTPD,LY96,consensus
P21810,Q9Y6Y9,BGN,LY96,consensus
P63092,P40145,GNAS,ADCY8,consensus
P04899,P40145,GNAI2,ADCY8,consensus
P0DP25,P40145,CALM3,ADCY8,consensus
P21741,Q8N158,MDK,GPC2,consensus
P00749,P08648,PLAU,ITGA5,consensus
P63092,O60503,GNAS,ADCY9,consensus
P04899,O60503,GNAI2,ADCY9,consensus
P00749,P18084,PLAU,ITGB5,consensus
Q9BX66,P18084,SORBS1,ITGB5,consensus
P39060,P18084,COL18A1,ITGB5,consensus
P80303,Q9NZ08,NUCB2,ERAP1,consensus
Q86UR5,Q05940,RIMS1,SLC18A2,consensus
P11142,P07550,HSPA8,ADRB2,consensus
P61160,P07550,ACTR2,ADRB2,consensus
P04899,P21453,GNAI2,S1PR1,consensus
P0DP23,P41594,CALM1,GRM5,consensus
P04899,P11229,GNAI2,CHRM1,consensus
P0DP23,Q9HCN6,CALM1,GP6,consensus
P16562,Q8NEC5,CRISP2,CATSPER1,consensus
P04278,Q5T6X5,SHBG,GPRC6A,consensus
P0DP23,P29972,CALM1,AQP1,consensus
P52945,P11168,PDX1,SLC2A2,consensus
P0DP23,P32241,CALM1,VIPR1,consensus
P0DP23,Q16280,CALM1,CNGA2,consensus
Q96B86,Q6ZVN8,RGMA,HJV,consensus
Q02297,Q96JQ5,NRG1,MS4A4A,consensus
O00622,Q03135,CCN1,CAV1,consensus
Q9H1J7,A4D1S0,WNT5B,KLRG2,consensus
P01375,Q15628,TNF,TRADD,consensus
P04278,P57057,SHBG,SLC37A1,consensus
P0DP23,Q9NR82,CALM1,KCNQ5,consensus
P29350,Q5QGZ9,PTPN6,CLEC12A,consensus
P0DP23,P25445,CALM1,FAS,consensus
P37287,P01833,PIGA,PIGR,consensus
P11226,P30988,MBL2,CALCR,consensus
P78417,P21817,GSTO1,RYR1,consensus
P01275,P27487,GCG,DPP4,consensus
P16860,P27487,NPPB,DPP4,consensus
P01303,P27487,NPY,DPP4,consensus
P01282,P27487,VIP,DPP4,consensus
P00813,P27487,ADA,DPP4,consensus
P14780,Q9NR96,MMP9,TLR9,consensus
P01112,Q9NR96,HRAS,TLR9,consensus
P02745,P17927,C1QA,CR1,consensus
P63092,P30542,GNAS,ADORA1,consensus
Q2WEN9,Q96PL2,CEACAM16,TECTB,consensus
P23560,Q00994,BDNF,BEX3,consensus
P48061,P31431,CXCL12,SDC4,consensus
P25391,P31431,LAMA1,SDC4,consensus
P0DMV8,O00206,HSPA1A,TLR4,consensus
Q86UR5,Q16572,RIMS1,SLC18A3,consensus
P07602,P10275,PSAP,AR,consensus
P25067,Q8NBS3,COL8A2,SLC4A11,consensus
O15020,P18433,SPTBN2,PTPRA,consensus
P13591,P18433,NCAM1,PTPRA,consensus
Q9NWZ3,Q9NYK1,IRAK4,TLR7,consensus
P02654,P98155,APOC1,VLDLR,consensus
Q2WEN9,O75443,CEACAM16,TECTA,consensus
P01375,O94759,TNF,TRPM2,consensus
Q9NWZ3,Q9Y2C9,IRAK4,TLR6,consensus
P61328,P11362,FGF12,FGFR1,consensus
P49767,Q6UXH8,VEGFC,CCBE1,consensus
P61328,P21802,FGF12,FGFR2,consensus
P61769,Q30201,B2M,HFE,consensus
Q96B86,Q30201,RGMA,HFE,consensus
P15692,Q13224,VEGFA,GRIN2B,consensus
P49961,P30542,ENTPD1,ADORA1,consensus
P49961,P29274,ENTPD1,ADORA2A,consensus
P49961,P29275,ENTPD1,ADORA2B,consensus
P02768,COMPLEX:P55899_P61769,ALB,B2M_FCGRT,consensus
P49961,P0DMS8,ENTPD1,ADORA3,consensus
P55107,Q13873,GDF10,BMPR2,consensus
P29350,P00533,PTPN6,EGFR,consensus
Q15661,P55085,TPSAB1,F2RL1,consensus
Q13442,P09619,PDAP1,PDGFRB,consensus
Q14005,P22001,IL16,KCNA3,consensus
Q14005,Q9NZV8,IL16,KCND2,consensus
P05543,P36021,SERPINA7,SLC16A2,consensus
Q14005,Q9NSA2,IL16,KCND1,consensus
Q14005,Q14957,IL16,GRIN2C,consensus
P18509,P27487,ADCYAP1,DPP4,consensus
Q9Y258,O00590,CCL26,ACKR2,consensus
Q9HD89,Q01518,RETN,CAP1,consensus
P43490,COMPLEX:P05556_P08648,NAMPT,ITGA5_ITGB1,consensus
Q9BY76,P31431,ANGPTL4,SDC4,consensus
P21741,P19338,MDK,NCL,consensus
P21246,P31431,PTN,SDC4,consensus
P21246,P19338,PTN,NCL,consensus
P0C0L4,P20023,C4A,CR2,consensus
P07288,P04629,KLK3,NTRK1,consensus
P55000,P17787,SLURP1,CHRNB2,consensus
P55000,P30926,SLURP1,CHRNB4,consensus
P55000,P43681,SLURP1,CHRNA4,consensus
P55000,Q9UGM1,SLURP1,CHRNA9,consensus
P55000,Q9GZZ6,SLURP1,CHRNA10,consensus
P0DP57,P17787,SLURP2,CHRNB2,consensus
P0DP57,P30926,SLURP2,CHRNB4,consensus
P0DP57,P43681,SLURP2,CHRNA4,consensus
P0DP57,P36544,SLURP2,CHRNA7,consensus
O60383,Q9H0Q3,GDF9,FXYD6,consensus
O60383,Q96SN7,GDF9,ORAI2,consensus
Q9NZR2,Q03405,LRP1B,PLAUR,consensus
P07602,Q9NYQ6,PSAP,CELSR1,consensus
P21246,Q9Y6N8,PTN,CDH10,consensus
P10451,P21453,SPP1,S1PR1,consensus
P29460,Q9BWV1,IL12B,BOC,consensus
Q8NBP7,P60033,PCSK9,CD81,consensus
P20366,P27487,TAC1,DPP4,consensus
P08519,Q9NZC2,LPA,TREM2,consensus
Q9NS98,P12318,SEMA3G,FCGR2A,consensus
P02788,Q5T2D2,LTF,TREML2,consensus
Q00887,P43146,PSG9,DCC,consensus
P00451,P98164,F8,LRP2,consensus
P01236,P04626,PRL,ERBB2,consensus
P02788,Q8TDY8,LTF,IGDCC4,consensus
Q9NR99,Q86SU0,MXRA5,ILDR1,consensus
P19021,P27487,PAM,DPP4,consensus
Q00888,P32971,PSG4,TNFSF8,consensus
P02788,O00478,LTF,BTN3A3,consensus
P05230,P05106,FGF1,ITGB3,consensus
P61769,P29017,B2M,CD1C,consensus
P20366,Q12884,TAC1,FAP,consensus
P23560,P04626,BDNF,ERBB2,consensus
Q9NPF7,Q8N423,IL23A,LILRB2,consensus
P41159,Q6UXK2,LEP,ISLR2,consensus
O14511,Q16653,NRG2,MOG,consensus
P29965,P19397,CD40LG,CD53,consensus
Q9NR99,O60939,MXRA5,SCN2B,consensus
P26447,P21860,S100A4,ERBB3,consensus
Q9NR99,P20916,MXRA5,MAG,consensus
P10915,Q96PE1,HAPLN1,ADGRA2,consensus
P22003,P23468,BMP5,PTPRD,consensus
Q96SZ5,P0DMS8,ADO,ADORA3,consensus
P01135,P23468,TGFA,PTPRD,consensus
Q9NR99,Q9UKJ0,MXRA5,PILRB,consensus
Q9NR99,Q9UKJ1,MXRA5,PILRA,consensus
O15041,O60462,SEMA3E,NRP2,consensus
Q8N475,Q7Z692,FSTL5,CEACAM19,consensus
Q9BUR5,Q9NP60,APOO,IL1RAPL2,consensus
P03971,Q9H772,AMH,GREM2,consensus
Q8N475,O43699,FSTL5,SIGLEC6,consensus
P14555,P21860,PLA2G2A,ERBB3,consensus
Q6WRI0,Q6Q8B3,IGSF10,CD200R1L,consensus
Q13410,B6A8C7,BTN1A1,TARM1,consensus
O75829,P23468,CNMD,PTPRD,consensus
Q8IWV2,P51693,CNTN4,APLP1,consensus
P01303,P08588,NPY,ADRB1,consensus
Q9BXY4,Q9ULT6,RSPO3,ZNRF3,consensus
Q13410,Q7Z3B1,BTN1A1,NEGR1,consensus
Q9NS98,Q8N6C8,SEMA3G,LILRA3,consensus
P02788,O00300,LTF,TNFRSF11B,consensus
Q9NS98,Q9HCN6,SEMA3G,GP6,consensus
Q00887,O60469,PSG9,DSCAM,consensus
Q9NPF7,O75019,IL23A,LILRA1,consensus
Q8TEU8,Q8TDY8,WFIKKN2,IGDCC4,consensus
P00748,P40197,F12,GP5,consensus
P09038,P05106,FGF2,ITGB3,consensus
P29965,P21926,CD40LG,CD9,consensus
O95972,P36897,BMP15,TGFBR1,consensus
Q8TEU8,Q2VWP7,WFIKKN2,PRTG,consensus
P35318,Q9C098,ADM,DCLK3,consensus
